timestamp,heart rate zone,total minutes,data source
2025-08-14T02:40:00Z,FAT_BURN,1,Charge 6
2025-08-14T02:58:00Z,FAT_BURN,1,Charge 6
2025-08-14T02:59:00Z,CARDIO,2,Charge 6
2025-08-14T03:00:00Z,CARDIO,2,Charge 6
2025-08-14T03:01:00Z,CARDIO,2,Charge 6
2025-08-14T03:02:00Z,CARDIO,2,Charge 6
2025-08-14T03:03:00Z,CARDIO,2,Charge 6
2025-08-14T03:04:00Z,CARDIO,2,Charge 6
2025-08-14T03:05:00Z,CARDIO,2,Charge 6
2025-08-14T03:06:00Z,CARDIO,2,Charge 6
2025-08-14T03:07:00Z,CARDIO,2,Charge 6
2025-08-14T03:08:00Z,CARDIO,2,Charge 6
2025-08-14T03:09:00Z,CARDIO,2,Charge 6
2025-08-14T03:10:00Z,FAT_BURN,1,Charge 6
2025-08-14T03:11:00Z,FAT_BURN,1,Charge 6
2025-08-14T22:06:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:12:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:13:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:14:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:20:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:21:00Z,CARDIO,2,Charge 6
2025-08-15T02:22:00Z,CARDIO,2,Charge 6
2025-08-15T02:23:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:24:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:25:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:26:00Z,CARDIO,2,Charge 6
2025-08-15T02:27:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:28:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:29:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:30:00Z,CARDIO,2,Charge 6
2025-08-15T02:31:00Z,CARDIO,2,Charge 6
2025-08-15T02:32:00Z,CARDIO,2,Charge 6
2025-08-15T02:33:00Z,CARDIO,2,Charge 6
2025-08-15T02:34:00Z,PEAK,2,Charge 6
2025-08-15T02:35:00Z,CARDIO,2,Charge 6
2025-08-15T02:36:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:37:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:38:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:39:00Z,CARDIO,2,Charge 6
2025-08-15T02:40:00Z,CARDIO,2,Charge 6
2025-08-15T02:41:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:42:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:43:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:44:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:45:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:46:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:47:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:48:00Z,CARDIO,2,Charge 6
2025-08-15T02:49:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:50:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:51:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:52:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:53:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:54:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:55:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:56:00Z,FAT_BURN,1,Charge 6
2025-08-15T02:57:00Z,CARDIO,2,Charge 6
2025-08-15T02:58:00Z,CARDIO,2,Charge 6
2025-08-15T02:59:00Z,CARDIO,2,Charge 6
2025-08-15T03:00:00Z,CARDIO,2,Charge 6
2025-08-15T03:01:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:03:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:07:00Z,CARDIO,2,Charge 6
2025-08-15T03:08:00Z,CARDIO,2,Charge 6
2025-08-15T03:09:00Z,PEAK,2,Charge 6
2025-08-15T03:10:00Z,PEAK,2,Charge 6
2025-08-15T03:11:00Z,PEAK,2,Charge 6
2025-08-15T03:12:00Z,PEAK,2,Charge 6
2025-08-15T03:13:00Z,PEAK,2,Charge 6
2025-08-15T03:14:00Z,CARDIO,2,Charge 6
2025-08-15T03:15:00Z,CARDIO,2,Charge 6
2025-08-15T03:16:00Z,CARDIO,2,Charge 6
2025-08-15T03:17:00Z,CARDIO,2,Charge 6
2025-08-15T03:18:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:19:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:20:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:21:00Z,CARDIO,2,Charge 6
2025-08-15T03:22:00Z,PEAK,2,Charge 6
2025-08-15T03:23:00Z,PEAK,2,Charge 6
2025-08-15T03:24:00Z,PEAK,2,Charge 6
2025-08-15T03:25:00Z,PEAK,2,Charge 6
2025-08-15T03:26:00Z,CARDIO,2,Charge 6
2025-08-15T03:27:00Z,CARDIO,2,Charge 6
2025-08-15T03:28:00Z,PEAK,2,Charge 6
2025-08-15T03:29:00Z,PEAK,2,Charge 6
2025-08-15T03:30:00Z,CARDIO,2,Charge 6
2025-08-15T03:31:00Z,CARDIO,2,Charge 6
2025-08-15T03:32:00Z,CARDIO,2,Charge 6
2025-08-15T03:33:00Z,CARDIO,2,Charge 6
2025-08-15T03:34:00Z,CARDIO,2,Charge 6
2025-08-15T03:35:00Z,CARDIO,2,Charge 6
2025-08-15T03:36:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:38:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:39:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:40:00Z,CARDIO,2,Charge 6
2025-08-15T03:41:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:42:00Z,CARDIO,2,Charge 6
2025-08-15T03:43:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:44:00Z,CARDIO,2,Charge 6
2025-08-15T03:45:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:46:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:47:00Z,CARDIO,2,Charge 6
2025-08-15T03:48:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:54:00Z,FAT_BURN,1,Charge 6
2025-08-15T03:56:00Z,FAT_BURN,1,Charge 6
2025-08-15T04:00:00Z,FAT_BURN,1,Charge 6
2025-08-15T04:05:00Z,FAT_BURN,1,Charge 6
2025-08-15T04:06:00Z,FAT_BURN,1,Charge 6
2025-08-15T04:07:00Z,FAT_BURN,1,Charge 6
2025-08-15T21:26:00Z,FAT_BURN,1,Charge 6
2025-08-15T21:27:00Z,FAT_BURN,1,Charge 6
2025-08-15T21:28:00Z,FAT_BURN,1,Charge 6
2025-08-15T21:57:00Z,FAT_BURN,1,Charge 6
2025-08-15T22:08:00Z,FAT_BURN,1,Charge 6
2025-08-15T22:19:00Z,FAT_BURN,1,Charge 6
2025-08-15T22:49:00Z,FAT_BURN,1,Charge 6
2025-08-15T22:50:00Z,FAT_BURN,1,Charge 6
2025-08-15T22:51:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:29:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:30:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:31:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:32:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:42:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:43:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:44:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:45:00Z,CARDIO,2,Charge 6
2025-08-16T00:46:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:47:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:48:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:49:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:52:00Z,CARDIO,2,Charge 6
2025-08-16T00:53:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:54:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:55:00Z,CARDIO,2,Charge 6
2025-08-16T00:56:00Z,CARDIO,2,Charge 6
2025-08-16T00:57:00Z,FAT_BURN,1,Charge 6
2025-08-16T00:58:00Z,CARDIO,2,Charge 6
2025-08-16T00:59:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:00:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:01:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:02:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:03:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:04:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:05:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:07:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:09:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:10:00Z,CARDIO,2,Charge 6
2025-08-16T01:11:00Z,CARDIO,2,Charge 6
2025-08-16T01:12:00Z,CARDIO,2,Charge 6
2025-08-16T01:13:00Z,PEAK,2,Charge 6
2025-08-16T01:14:00Z,CARDIO,2,Charge 6
2025-08-16T01:15:00Z,PEAK,2,Charge 6
2025-08-16T01:16:00Z,PEAK,2,Charge 6
2025-08-16T01:17:00Z,CARDIO,2,Charge 6
2025-08-16T01:18:00Z,PEAK,2,Charge 6
2025-08-16T01:19:00Z,PEAK,2,Charge 6
2025-08-16T01:20:00Z,CARDIO,2,Charge 6
2025-08-16T01:21:00Z,CARDIO,2,Charge 6
2025-08-16T01:22:00Z,PEAK,2,Charge 6
2025-08-16T01:23:00Z,CARDIO,2,Charge 6
2025-08-16T01:24:00Z,CARDIO,2,Charge 6
2025-08-16T01:25:00Z,CARDIO,2,Charge 6
2025-08-16T01:26:00Z,CARDIO,2,Charge 6
2025-08-16T01:27:00Z,CARDIO,2,Charge 6
2025-08-16T01:28:00Z,CARDIO,2,Charge 6
2025-08-16T01:29:00Z,CARDIO,2,Charge 6
2025-08-16T01:30:00Z,CARDIO,2,Charge 6
2025-08-16T01:31:00Z,CARDIO,2,Charge 6
2025-08-16T01:32:00Z,CARDIO,2,Charge 6
2025-08-16T01:33:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:34:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:36:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:44:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:45:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:46:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:47:00Z,FAT_BURN,1,Charge 6
2025-08-16T01:48:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:23:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:24:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:25:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:27:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:48:00Z,FAT_BURN,1,Charge 6
2025-08-16T21:54:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:10:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:30:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:31:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:32:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:33:00Z,FAT_BURN,1,Charge 6
2025-08-16T22:34:00Z,FAT_BURN,1,Charge 6
2025-08-17T03:54:00Z,FAT_BURN,1,Charge 6
2025-08-17T03:55:00Z,FAT_BURN,1,Charge 6
2025-08-17T03:56:00Z,CARDIO,2,Charge 6
2025-08-17T03:57:00Z,CARDIO,2,Charge 6
2025-08-17T03:58:00Z,CARDIO,2,Charge 6
2025-08-17T03:59:00Z,CARDIO,2,Charge 6
2025-08-17T04:00:00Z,CARDIO,2,Charge 6
2025-08-17T04:01:00Z,CARDIO,2,Charge 6
2025-08-17T04:02:00Z,FAT_BURN,1,Charge 6
2025-08-17T20:09:00Z,FAT_BURN,1,Charge 6
2025-08-17T21:50:00Z,FAT_BURN,1,Charge 6
2025-08-17T21:51:00Z,FAT_BURN,1,Charge 6
2025-08-17T21:52:00Z,FAT_BURN,1,Charge 6
2025-08-17T21:53:00Z,FAT_BURN,1,Charge 6
2025-08-17T21:54:00Z,FAT_BURN,1,Charge 6
2025-08-18T16:08:00Z,FAT_BURN,1,Charge 6
2025-08-18T16:09:00Z,FAT_BURN,1,Charge 6
2025-08-18T16:10:00Z,FAT_BURN,1,Charge 6
2025-08-18T16:11:00Z,FAT_BURN,1,Charge 6
2025-08-18T16:12:00Z,FAT_BURN,1,Charge 6
2025-08-18T20:47:00Z,FAT_BURN,1,Charge 6
2025-08-18T20:48:00Z,FAT_BURN,1,Charge 6
2025-08-18T20:49:00Z,FAT_BURN,1,Charge 6
2025-08-18T20:50:00Z,FAT_BURN,1,Charge 6
2025-08-18T21:52:00Z,FAT_BURN,1,Charge 6
2025-08-18T21:53:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:05:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:08:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:11:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:20:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:26:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:31:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:50:00Z,FAT_BURN,1,Charge 6
2025-08-18T23:51:00Z,FAT_BURN,1,Charge 6
2025-08-19T00:26:00Z,FAT_BURN,1,Charge 6
2025-08-19T00:27:00Z,FAT_BURN,1,Charge 6
2025-08-19T17:42:00Z,FAT_BURN,1,Charge 6
2025-08-19T17:43:00Z,FAT_BURN,1,Charge 6
2025-08-19T17:44:00Z,FAT_BURN,1,Charge 6
2025-08-19T17:45:00Z,FAT_BURN,1,Charge 6
2025-08-19T17:46:00Z,FAT_BURN,1,Charge 6
2025-08-19T20:46:00Z,FAT_BURN,1,Charge 6
2025-08-19T20:47:00Z,FAT_BURN,1,Charge 6
2025-08-19T21:55:00Z,FAT_BURN,1,Charge 6
2025-08-19T21:56:00Z,FAT_BURN,1,Charge 6
2025-08-19T22:56:00Z,FAT_BURN,1,Charge 6
2025-08-19T22:57:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:43:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:44:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:45:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:46:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:47:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:48:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:50:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:51:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:54:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:55:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:56:00Z,FAT_BURN,1,Charge 6
2025-08-20T00:58:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:00:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:02:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:03:00Z,CARDIO,2,Charge 6
2025-08-20T01:04:00Z,CARDIO,2,Charge 6
2025-08-20T01:05:00Z,CARDIO,2,Charge 6
2025-08-20T01:06:00Z,CARDIO,2,Charge 6
2025-08-20T01:07:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:08:00Z,CARDIO,2,Charge 6
2025-08-20T01:09:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:10:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:11:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:12:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:13:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:14:00Z,CARDIO,2,Charge 6
2025-08-20T01:15:00Z,CARDIO,2,Charge 6
2025-08-20T01:16:00Z,CARDIO,2,Charge 6
2025-08-20T01:17:00Z,CARDIO,2,Charge 6
2025-08-20T01:18:00Z,CARDIO,2,Charge 6
2025-08-20T01:19:00Z,PEAK,2,Charge 6
2025-08-20T01:20:00Z,PEAK,2,Charge 6
2025-08-20T01:21:00Z,PEAK,2,Charge 6
2025-08-20T01:22:00Z,CARDIO,2,Charge 6
2025-08-20T01:23:00Z,CARDIO,2,Charge 6
2025-08-20T01:24:00Z,CARDIO,2,Charge 6
2025-08-20T01:25:00Z,PEAK,2,Charge 6
2025-08-20T01:26:00Z,PEAK,2,Charge 6
2025-08-20T01:27:00Z,PEAK,2,Charge 6
2025-08-20T01:28:00Z,CARDIO,2,Charge 6
2025-08-20T01:29:00Z,CARDIO,2,Charge 6
2025-08-20T01:30:00Z,CARDIO,2,Charge 6
2025-08-20T01:31:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:32:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:33:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:34:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:35:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:36:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:37:00Z,CARDIO,2,Charge 6
2025-08-20T01:38:00Z,PEAK,2,Charge 6
2025-08-20T01:39:00Z,PEAK,2,Charge 6
2025-08-20T01:40:00Z,PEAK,2,Charge 6
2025-08-20T01:41:00Z,CARDIO,2,Charge 6
2025-08-20T01:42:00Z,CARDIO,2,Charge 6
2025-08-20T01:43:00Z,CARDIO,2,Charge 6
2025-08-20T01:44:00Z,PEAK,2,Charge 6
2025-08-20T01:45:00Z,PEAK,2,Charge 6
2025-08-20T01:46:00Z,CARDIO,2,Charge 6
2025-08-20T01:47:00Z,PEAK,2,Charge 6
2025-08-20T01:48:00Z,PEAK,2,Charge 6
2025-08-20T01:49:00Z,PEAK,2,Charge 6
2025-08-20T01:50:00Z,PEAK,2,Charge 6
2025-08-20T01:51:00Z,CARDIO,2,Charge 6
2025-08-20T01:52:00Z,CARDIO,2,Charge 6
2025-08-20T01:53:00Z,PEAK,2,Charge 6
2025-08-20T01:54:00Z,CARDIO,2,Charge 6
2025-08-20T01:55:00Z,CARDIO,2,Charge 6
2025-08-20T01:56:00Z,CARDIO,2,Charge 6
2025-08-20T01:57:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:58:00Z,FAT_BURN,1,Charge 6
2025-08-20T01:59:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:00:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:02:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:05:00Z,CARDIO,2,Charge 6
2025-08-20T02:06:00Z,CARDIO,2,Charge 6
2025-08-20T02:07:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:08:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:09:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:10:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:12:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:15:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:16:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:17:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:18:00Z,FAT_BURN,1,Charge 6
2025-08-20T02:19:00Z,FAT_BURN,1,Charge 6
2025-08-20T18:12:00Z,FAT_BURN,1,Charge 6
2025-08-20T18:13:00Z,FAT_BURN,1,Charge 6
2025-08-20T18:14:00Z,FAT_BURN,1,Charge 6
2025-08-20T18:15:00Z,FAT_BURN,1,Charge 6
2025-08-20T20:46:00Z,FAT_BURN,1,Charge 6
2025-08-20T20:47:00Z,FAT_BURN,1,Charge 6
2025-08-20T20:48:00Z,FAT_BURN,1,Charge 6
2025-08-20T20:49:00Z,FAT_BURN,1,Charge 6
2025-08-20T20:50:00Z,FAT_BURN,1,Charge 6
2025-08-20T21:54:00Z,FAT_BURN,1,Charge 6
2025-08-20T21:55:00Z,FAT_BURN,1,Charge 6
2025-08-21T00:24:00Z,FAT_BURN,1,Charge 6
2025-08-21T00:35:00Z,FAT_BURN,1,Charge 6
2025-08-21T01:04:00Z,FAT_BURN,1,Charge 6
2025-08-21T01:12:00Z,FAT_BURN,1,Charge 6
2025-08-21T16:06:00Z,FAT_BURN,1,Charge 6
2025-08-21T16:07:00Z,FAT_BURN,1,Charge 6
2025-08-21T16:08:00Z,FAT_BURN,1,Charge 6
2025-08-21T16:09:00Z,FAT_BURN,1,Charge 6
2025-08-21T20:46:00Z,FAT_BURN,1,Charge 6
2025-08-21T20:47:00Z,FAT_BURN,1,Charge 6
2025-08-21T20:48:00Z,FAT_BURN,1,Charge 6
2025-08-21T21:54:00Z,FAT_BURN,1,Charge 6
2025-08-21T21:55:00Z,FAT_BURN,1,Charge 6
2025-08-21T23:47:00Z,FAT_BURN,1,Charge 6
2025-08-21T23:52:00Z,FAT_BURN,1,Charge 6
2025-08-21T23:55:00Z,FAT_BURN,1,Charge 6
2025-08-21T23:59:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:01:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:02:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:03:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:07:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:14:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:15:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:20:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:24:00Z,FAT_BURN,1,Charge 6
2025-08-22T00:30:00Z,FAT_BURN,1,Charge 6
2025-08-22T02:19:00Z,FAT_BURN,1,Charge 6
2025-08-22T02:20:00Z,FAT_BURN,1,Charge 6
2025-08-22T02:21:00Z,FAT_BURN,1,Charge 6
2025-08-22T02:22:00Z,FAT_BURN,1,Charge 6
2025-08-22T06:42:00Z,FAT_BURN,1,Charge 6
2025-08-22T06:44:00Z,CARDIO,2,Charge 6
2025-08-22T06:45:00Z,CARDIO,2,Charge 6
2025-08-22T06:46:00Z,FAT_BURN,1,Charge 6
2025-08-22T06:57:00Z,FAT_BURN,1,Charge 6
2025-08-22T06:58:00Z,FAT_BURN,1,Charge 6
2025-08-22T06:59:00Z,FAT_BURN,1,Charge 6
2025-08-22T07:00:00Z,FAT_BURN,1,Charge 6
2025-08-23T00:33:00Z,FAT_BURN,1,Charge 6
2025-08-23T00:34:00Z,FAT_BURN,1,Charge 6
2025-08-23T00:35:00Z,FAT_BURN,1,Charge 6
2025-08-23T00:36:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:17:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:20:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:21:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:24:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:27:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:28:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:32:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:51:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:52:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:55:00Z,FAT_BURN,1,Charge 6
2025-08-23T01:56:00Z,FAT_BURN,1,Charge 6
2025-08-23T02:03:00Z,FAT_BURN,1,Charge 6
2025-08-23T03:38:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:15:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:16:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:17:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:18:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:19:00Z,FAT_BURN,1,Charge 6
2025-08-24T22:20:00Z,FAT_BURN,1,Charge 6
2025-08-25T00:27:00Z,FAT_BURN,1,Charge 6
2025-08-25T00:28:00Z,FAT_BURN,1,Charge 6
2025-08-25T00:29:00Z,CARDIO,2,Charge 6
2025-08-25T00:30:00Z,FAT_BURN,1,Charge 6
2025-08-25T00:31:00Z,FAT_BURN,1,Charge 6
2025-08-25T01:09:00Z,FAT_BURN,1,Charge 6
2025-08-25T01:10:00Z,FAT_BURN,1,Charge 6
2025-08-25T01:11:00Z,FAT_BURN,1,Charge 6
