timestamp,distance,data source
2025-12-15T22:58:00Z,6.50,Charge 6
2025-12-15T23:02:00Z,10.10,Charge 6
2025-12-15T23:03:00Z,21.80,Charge 6
2025-12-15T23:04:00Z,2.90,Charge 6
2025-12-15T23:08:00Z,10.10,Charge 6
2025-12-15T23:11:00Z,12.30,Charge 6
2025-12-15T23:13:00Z,6.50,Charge 6
2025-12-15T23:14:00Z,20.30,Charge 6
2025-12-15T23:15:00Z,7.20,Charge 6
2025-12-15T23:25:00Z,10.10,Charge 6
2025-12-15T23:26:00Z,6.50,Charge 6
2025-12-15T23:27:00Z,13.00,Charge 6
2025-12-15T23:30:00Z,12.30,Charge 6
2025-12-15T23:31:00Z,2.10,Charge 6
2025-12-15T23:35:00Z,7.20,Charge 6
2025-12-15T23:46:00Z,5.00,Charge 6
2025-12-15T23:55:00Z,23.20,Charge 6
2025-12-15T23:56:00Z,7.90,Charge 6
2025-12-16T00:00:00Z,26.80,Charge 6
2025-12-16T00:01:00Z,5.80,Charge 6
2025-12-16T00:13:00Z,5.00,Charge 6
2025-12-16T00:27:00Z,8.70,Charge 6
2025-12-16T00:30:00Z,17.40,Charge 6
2025-12-16T00:31:00Z,18.10,Charge 6
2025-12-16T00:32:00Z,1.40,Charge 6
2025-12-16T00:34:00Z,7.90,Charge 6
2025-12-16T00:36:00Z,2.90,Charge 6
2025-12-16T00:39:00Z,4.30,Charge 6
2025-12-16T00:42:00Z,7.90,Charge 6
2025-12-16T00:43:00Z,34.10,Charge 6
2025-12-16T00:46:00Z,2.90,Charge 6
2025-12-16T00:47:00Z,23.90,Charge 6
2025-12-16T02:27:00Z,7.20,Charge 6
2025-12-16T02:28:00Z,7.90,Charge 6
2025-12-16T02:30:00Z,61.70,Charge 6
2025-12-16T02:31:00Z,25.40,Charge 6
2025-12-16T02:34:00Z,5.00,Charge 6
2025-12-16T02:35:00Z,14.50,Charge 6
2025-12-16T02:36:00Z,2.90,Charge 6
2025-12-16T02:39:00Z,5.00,Charge 6
2025-12-16T02:40:00Z,44.30,Charge 6
2025-12-16T02:41:00Z,24.70,Charge 6
2025-12-16T02:42:00Z,25.40,Charge 6
2025-12-16T02:46:00Z,6.50,Charge 6
2025-12-16T02:48:00Z,7.90,Charge 6
2025-12-16T02:49:00Z,6.50,Charge 6
2025-12-16T03:15:00Z,16.70,Charge 6
2025-12-16T03:16:00Z,5.80,Charge 6
2025-12-16T03:20:00Z,14.50,Charge 6
2025-12-16T03:23:00Z,2.90,Charge 6
2025-12-16T03:24:00Z,13.80,Charge 6
2025-12-16T03:29:00Z,13.80,Charge 6
2025-12-16T03:44:00Z,5.80,Charge 6
2025-12-16T03:54:00Z,14.50,Charge 6
2025-12-16T03:56:00Z,36.30,Charge 6
2025-12-16T03:58:00Z,11.60,Charge 6
2025-12-16T03:59:00Z,4.30,Charge 6
2025-12-16T04:01:00Z,10.10,Charge 6
2025-12-16T04:03:00Z,11.60,Charge 6
2025-12-16T04:04:00Z,31.90,Charge 6
2025-12-16T04:05:00Z,21.00,Charge 6
2025-12-16T04:06:00Z,23.90,Charge 6
2025-12-16T04:07:00Z,25.40,Charge 6
2025-12-16T04:08:00Z,12.30,Charge 6
2025-12-16T04:09:00Z,6.50,Charge 6
2025-12-16T04:23:00Z,3.60,Charge 6
2025-12-16T04:25:00Z,4.30,Charge 6
2025-12-16T04:34:00Z,4.30,Charge 6
2025-12-16T04:36:00Z,5.00,Charge 6
2025-12-16T04:44:00Z,5.80,Charge 6
2025-12-16T04:49:00Z,14.50,Charge 6
2025-12-16T04:51:00Z,2.90,Charge 6
2025-12-16T04:52:00Z,13.80,Charge 6
2025-12-16T04:53:00Z,5.80,Charge 6
2025-12-16T05:13:00Z,15.90,Charge 6
2025-12-16T05:15:00Z,14.50,Charge 6
2025-12-16T05:18:00Z,12.30,Charge 6
2025-12-16T05:19:00Z,0.70,Charge 6
2025-12-16T05:34:00Z,7.20,Charge 6
2025-12-16T06:09:00Z,14.50,Charge 6
2025-12-16T06:22:00Z,15.20,Charge 6
2025-12-16T06:23:00Z,17.40,Charge 6
2025-12-16T06:24:00Z,5.80,Charge 6
2025-12-16T06:25:00Z,5.00,Charge 6
2025-12-16T06:30:00Z,2.90,Charge 6
2025-12-16T06:31:00Z,15.20,Charge 6
2025-12-16T06:38:00Z,2.90,Charge 6
2025-12-16T07:45:00Z,5.00,Charge 6
2025-12-16T08:02:00Z,2.90,Charge 6
2025-12-16T08:28:00Z,5.80,Charge 6
2025-12-16T08:29:00Z,5.00,Charge 6
2025-12-16T08:31:00Z,47.90,Charge 6
2025-12-16T08:32:00Z,60.30,Charge 6
2025-12-16T14:28:00Z,3.60,Charge 6
2025-12-16T14:29:00Z,0.70,Charge 6
2025-12-16T16:00:00Z,2.90,Charge 6
2025-12-16T19:49:00Z,5.00,Charge 6
2025-12-16T19:50:00Z,20.30,Charge 6
2025-12-16T19:51:00Z,5.80,Charge 6
2025-12-16T19:52:00Z,5.80,Charge 6
2025-12-16T20:23:00Z,4.30,Charge 6
2025-12-16T20:24:00Z,17.40,Charge 6
2025-12-16T20:27:00Z,10.10,Charge 6
2025-12-16T20:28:00Z,28.30,Charge 6
2025-12-16T20:29:00Z,39.20,Charge 6
2025-12-16T20:30:00Z,31.90,Charge 6
2025-12-16T20:31:00Z,23.90,Charge 6
2025-12-16T20:32:00Z,34.10,Charge 6
2025-12-16T20:33:00Z,7.20,Charge 6
2025-12-16T20:35:00Z,11.60,Charge 6
2025-12-16T20:40:00Z,5.00,Charge 6
2025-12-16T20:50:00Z,4.30,Charge 6
2025-12-16T21:11:00Z,2.90,Charge 6
2025-12-16T21:14:00Z,34.80,Charge 6
2025-12-16T21:15:00Z,55.90,Charge 6
2025-12-16T21:16:00Z,53.00,Charge 6
2025-12-16T21:17:00Z,31.90,Charge 6
2025-12-16T21:18:00Z,24.70,Charge 6
2025-12-16T21:23:00Z,4.30,Charge 6
2025-12-16T21:26:00Z,10.80,Charge 6
2025-12-16T21:27:00Z,10.80,Charge 6
2025-12-16T21:28:00Z,13.80,Charge 6
2025-12-16T21:29:00Z,19.60,Charge 6
2025-12-16T21:30:00Z,4.30,Charge 6
2025-12-16T21:31:00Z,13.00,Charge 6
2025-12-16T21:32:00Z,26.80,Charge 6
2025-12-16T21:45:00Z,5.00,Charge 6
2025-12-16T21:46:00Z,18.80,Charge 6
2025-12-16T21:47:00Z,6.50,Charge 6
2025-12-16T21:57:00Z,8.00,Charge 6
2025-12-16T22:12:00Z,9.40,Charge 6
2025-12-16T22:13:00Z,37.70,Charge 6
2025-12-16T22:14:00Z,8.70,Charge 6
2025-12-16T22:18:00Z,29.00,Charge 6
2025-12-16T22:19:00Z,34.80,Charge 6
2025-12-16T22:20:00Z,15.90,Charge 6
2025-12-16T22:21:00Z,26.10,Charge 6
2025-12-16T22:22:00Z,4.30,Charge 6
2025-12-16T22:24:00Z,5.00,Charge 6
2025-12-16T22:29:00Z,2.90,Charge 6
2025-12-16T22:30:00Z,12.60,Charge 6
2025-12-16T22:31:00Z,4.00,Charge 6
2025-12-16T22:32:00Z,1.20,Charge 6
2025-12-16T22:34:00Z,11.50,Charge 6
2025-12-16T22:38:00Z,6.70,Charge 6
2025-12-16T22:39:00Z,19.50,Charge 6
2025-12-16T22:40:00Z,3.50,Charge 6
2025-12-16T22:43:00Z,1.70,Charge 6
2025-12-16T22:47:00Z,1.40,Charge 6
2025-12-16T22:48:00Z,11.20,Charge 6
2025-12-16T22:49:00Z,26.80,Charge 6
2025-12-16T22:50:00Z,3.50,Charge 6
2025-12-16T22:51:00Z,3.10,Charge 6
2025-12-16T22:52:00Z,4.10,Charge 6
2025-12-16T22:55:00Z,1.70,Charge 6
2025-12-16T22:56:00Z,8.00,Charge 6
2025-12-16T22:58:00Z,5.80,Charge 6
2025-12-16T22:59:00Z,1.70,Charge 6
2025-12-16T23:00:00Z,4.10,Charge 6
2025-12-16T23:01:00Z,1.70,Charge 6
2025-12-16T23:03:00Z,1.10,Charge 6
2025-12-16T23:04:00Z,13.80,Charge 6
2025-12-16T23:07:00Z,15.70,Charge 6
2025-12-16T23:08:00Z,1.40,Charge 6
2025-12-16T23:10:00Z,1.40,Charge 6
2025-12-16T23:14:00Z,1.40,Charge 6
2025-12-16T23:15:00Z,13.00,Charge 6
2025-12-16T23:16:00Z,3.00,Charge 6
2025-12-16T23:17:00Z,10.80,Charge 6
2025-12-16T23:18:00Z,46.10,Charge 6
2025-12-16T23:19:00Z,9.40,Charge 6
2025-12-16T23:36:00Z,12.30,Charge 6
2025-12-16T23:37:00Z,34.80,Charge 6
2025-12-16T23:39:00Z,6.50,Charge 6
2025-12-16T23:43:00Z,34.10,Charge 6
2025-12-16T23:52:00Z,38.50,Charge 6
2025-12-16T23:53:00Z,28.30,Charge 6
2025-12-16T23:58:00Z,10.80,Charge 6
2025-12-16T23:59:00Z,38.50,Charge 6
2025-12-17T00:00:00Z,18.10,Charge 6
2025-12-17T00:01:00Z,21.70,Charge 6
2025-12-17T00:02:00Z,27.60,Charge 6
2025-12-17T00:17:00Z,6.50,Charge 6
2025-12-17T00:18:00Z,8.70,Charge 6
2025-12-17T00:19:00Z,7.20,Charge 6
2025-12-17T00:23:00Z,5.00,Charge 6
2025-12-17T00:26:00Z,7.20,Charge 6
2025-12-17T00:40:00Z,10.80,Charge 6
2025-12-17T00:42:00Z,11.60,Charge 6
2025-12-17T01:19:00Z,16.70,Charge 6
2025-12-17T01:20:00Z,13.80,Charge 6
2025-12-17T02:07:00Z,5.80,Charge 6
2025-12-17T02:09:00Z,5.80,Charge 6
2025-12-17T02:10:00Z,18.80,Charge 6
2025-12-17T02:11:00Z,24.70,Charge 6
2025-12-17T02:12:00Z,2.90,Charge 6
2025-12-17T02:20:00Z,10.80,Charge 6
2025-12-17T02:24:00Z,5.80,Charge 6
2025-12-17T02:34:00Z,5.00,Charge 6
2025-12-17T02:35:00Z,13.80,Charge 6
2025-12-17T02:38:00Z,9.40,Charge 6
2025-12-17T02:39:00Z,8.70,Charge 6
2025-12-17T02:41:00Z,23.90,Charge 6
2025-12-17T02:48:00Z,10.80,Charge 6
2025-12-17T02:52:00Z,12.30,Charge 6
2025-12-17T02:53:00Z,31.20,Charge 6
2025-12-17T03:08:00Z,10.80,Charge 6
2025-12-17T04:21:00Z,4.30,Charge 6
2025-12-17T04:23:00Z,8.70,Charge 6
2025-12-17T04:24:00Z,5.80,Charge 6
2025-12-17T04:27:00Z,21.70,Charge 6
2025-12-17T04:28:00Z,23.90,Charge 6
2025-12-17T04:29:00Z,7.20,Charge 6
2025-12-17T04:30:00Z,69.70,Charge 6
2025-12-17T04:31:00Z,47.90,Charge 6
2025-12-17T05:05:00Z,5.00,Charge 6
2025-12-17T05:35:00Z,3.60,Charge 6
2025-12-17T07:14:00Z,10.80,Charge 6
2025-12-17T07:15:00Z,2.90,Charge 6
2025-12-17T07:27:00Z,5.80,Charge 6
2025-12-17T08:33:00Z,5.80,Charge 6
2025-12-17T08:44:00Z,5.00,Charge 6
2025-12-17T09:17:00Z,10.80,Charge 6
2025-12-17T09:18:00Z,18.10,Charge 6
2025-12-17T09:21:00Z,2.90,Charge 6
2025-12-17T09:37:00Z,7.20,Charge 6
2025-12-17T09:46:00Z,15.90,Charge 6
2025-12-17T09:50:00Z,5.00,Charge 6
2025-12-17T12:53:00Z,6.50,Charge 6
2025-12-17T18:37:00Z,5.00,Charge 6
2025-12-17T18:56:00Z,19.60,Charge 6
2025-12-17T18:57:00Z,19.60,Charge 6
2025-12-17T19:03:00Z,10.90,Charge 6
2025-12-17T19:07:00Z,4.30,Charge 6
2025-12-17T19:10:00Z,2.90,Charge 6
2025-12-17T19:15:00Z,5.00,Charge 6
2025-12-17T19:16:00Z,10.10,Charge 6
2025-12-17T19:17:00Z,9.40,Charge 6
2025-12-17T19:19:00Z,31.90,Charge 6
2025-12-17T19:20:00Z,17.40,Charge 6
2025-12-17T19:22:00Z,11.60,Charge 6
2025-12-17T19:23:00Z,5.80,Charge 6
2025-12-17T19:24:00Z,26.80,Charge 6
2025-12-17T19:29:00Z,21.00,Charge 6
2025-12-17T19:30:00Z,39.90,Charge 6
2025-12-17T19:31:00Z,8.70,Charge 6
2025-12-17T19:32:00Z,21.00,Charge 6
2025-12-17T19:33:00Z,5.80,Charge 6
2025-12-17T19:36:00Z,30.50,Charge 6
2025-12-17T19:59:00Z,13.00,Charge 6
2025-12-17T20:00:00Z,48.60,Charge 6
2025-12-17T20:01:00Z,46.50,Charge 6
2025-12-17T20:02:00Z,10.80,Charge 6
2025-12-17T20:04:00Z,7.20,Charge 6
2025-12-17T21:22:00Z,4.30,Charge 6
2025-12-17T21:23:00Z,5.00,Charge 6
2025-12-17T21:28:00Z,10.80,Charge 6
2025-12-17T21:29:00Z,5.80,Charge 6
2025-12-17T21:42:00Z,39.90,Charge 6
2025-12-17T21:43:00Z,37.70,Charge 6
2025-12-17T21:44:00Z,4.30,Charge 6
2025-12-17T21:45:00Z,4.30,Charge 6
2025-12-17T21:49:00Z,7.20,Charge 6
2025-12-17T21:51:00Z,18.80,Charge 6
2025-12-17T21:56:00Z,2.90,Charge 6
2025-12-17T22:10:00Z,58.10,Charge 6
2025-12-17T22:11:00Z,15.90,Charge 6
2025-12-17T22:13:00Z,7.20,Charge 6
2025-12-17T22:14:00Z,5.80,Charge 6
2025-12-17T22:43:00Z,6.50,Charge 6
2025-12-17T23:15:00Z,30.50,Charge 6
2025-12-17T23:16:00Z,20.30,Charge 6
2025-12-17T23:17:00Z,29.00,Charge 6
2025-12-17T23:18:00Z,39.90,Charge 6
2025-12-17T23:19:00Z,39.90,Charge 6
2025-12-17T23:20:00Z,7.20,Charge 6
2025-12-17T23:28:00Z,12.30,Charge 6
2025-12-17T23:29:00Z,63.20,Charge 6
2025-12-17T23:30:00Z,1.90,Charge 6
2025-12-17T23:32:00Z,1.40,Charge 6
2025-12-17T23:35:00Z,1.40,Charge 6
2025-12-17T23:39:00Z,9.20,Charge 6
2025-12-17T23:40:00Z,7.80,Charge 6
2025-12-17T23:41:00Z,0.50,Charge 6
2025-12-17T23:42:00Z,1.90,Charge 6
2025-12-17T23:46:00Z,2.00,Charge 6
2025-12-17T23:50:00Z,38.40,Charge 6
2025-12-17T23:51:00Z,13.70,Charge 6
2025-12-17T23:52:00Z,17.90,Charge 6
2025-12-17T23:53:00Z,18.80,Charge 6
2025-12-17T23:54:00Z,4.70,Charge 6
2025-12-17T23:55:00Z,2.00,Charge 6
2025-12-17T23:59:00Z,2.80,Charge 6
2025-12-18T00:00:00Z,6.80,Charge 6
2025-12-18T00:01:00Z,10.30,Charge 6
2025-12-18T00:02:00Z,3.90,Charge 6
2025-12-18T00:03:00Z,1.40,Charge 6
2025-12-18T00:04:00Z,1.40,Charge 6
2025-12-18T00:07:00Z,1.40,Charge 6
2025-12-18T00:13:00Z,1.40,Charge 6
2025-12-18T00:14:00Z,25.30,Charge 6
2025-12-18T00:15:00Z,1.60,Charge 6
2025-12-18T00:22:00Z,5.50,Charge 6
2025-12-18T00:23:00Z,22.40,Charge 6
2025-12-18T00:24:00Z,1.40,Charge 6
2025-12-18T00:25:00Z,1.90,Charge 6
2025-12-18T00:30:00Z,0.10,Charge 6
2025-12-18T00:31:00Z,56.10,Charge 6
2025-12-18T00:50:00Z,9.40,Charge 6
2025-12-18T00:53:00Z,4.30,Charge 6
2025-12-18T00:54:00Z,75.50,Charge 6
2025-12-18T00:55:00Z,82.10,Charge 6
2025-12-18T00:56:00Z,88.60,Charge 6
2025-12-18T00:57:00Z,47.90,Charge 6
2025-12-18T00:58:00Z,44.30,Charge 6
2025-12-18T00:59:00Z,5.80,Charge 6
2025-12-18T01:27:00Z,22.50,Charge 6
2025-12-18T01:28:00Z,27.60,Charge 6
2025-12-18T01:30:00Z,13.00,Charge 6
2025-12-18T01:31:00Z,10.10,Charge 6
2025-12-18T01:33:00Z,23.20,Charge 6
2025-12-18T01:34:00Z,50.10,Charge 6
2025-12-18T01:35:00Z,13.00,Charge 6
2025-12-18T01:43:00Z,7.20,Charge 6
2025-12-18T01:44:00Z,31.20,Charge 6
2025-12-18T01:46:00Z,15.90,Charge 6
2025-12-18T01:51:00Z,10.80,Charge 6
2025-12-18T01:53:00Z,6.50,Charge 6
2025-12-18T01:54:00Z,6.50,Charge 6
2025-12-18T01:57:00Z,4.30,Charge 6
2025-12-18T01:58:00Z,14.50,Charge 6
2025-12-18T02:05:00Z,18.10,Charge 6
2025-12-18T02:45:00Z,8.70,Charge 6
2025-12-18T02:46:00Z,8.00,Charge 6
2025-12-18T03:13:00Z,5.00,Charge 6
2025-12-18T04:07:00Z,2.90,Charge 6
2025-12-18T04:42:00Z,26.80,Charge 6
2025-12-18T05:00:00Z,9.40,Charge 6
2025-12-18T05:01:00Z,15.90,Charge 6
2025-12-18T05:02:00Z,22.50,Charge 6
2025-12-18T05:03:00Z,11.60,Charge 6
2025-12-18T05:13:00Z,45.70,Charge 6
2025-12-18T05:14:00Z,61.00,Charge 6
2025-12-18T05:15:00Z,107.50,Charge 6
2025-12-18T05:16:00Z,84.00,Charge 6
2025-12-18T05:17:00Z,96.40,Charge 6
2025-12-18T05:18:00Z,183.00,Charge 6
2025-12-18T05:19:00Z,110.50,Charge 6
2025-12-18T05:20:00Z,68.00,Charge 6
2025-12-18T05:21:00Z,54.70,Charge 6
2025-12-18T05:22:00Z,55.90,Charge 6
2025-12-18T05:23:00Z,23.20,Charge 6
2025-12-18T05:24:00Z,37.70,Charge 6
2025-12-18T05:25:00Z,50.10,Charge 6
2025-12-18T05:26:00Z,38.50,Charge 6
2025-12-18T05:27:00Z,7.20,Charge 6
2025-12-18T05:28:00Z,23.20,Charge 6
2025-12-18T05:29:00Z,42.10,Charge 6
2025-12-18T05:30:00Z,93.70,Charge 6
2025-12-18T05:31:00Z,99.50,Charge 6
2025-12-18T05:32:00Z,178.20,Charge 6
2025-12-18T05:33:00Z,205.30,Charge 6
2025-12-18T05:34:00Z,113.60,Charge 6
2025-12-18T05:35:00Z,82.80,Charge 6
2025-12-18T05:36:00Z,73.40,Charge 6
2025-12-18T05:37:00Z,68.70,Charge 6
2025-12-18T05:38:00Z,93.20,Charge 6
2025-12-18T05:39:00Z,101.10,Charge 6
2025-12-18T05:40:00Z,73.30,Charge 6
2025-12-18T05:42:00Z,40.60,Charge 6
2025-12-18T05:43:00Z,28.30,Charge 6
2025-12-18T05:44:00Z,5.80,Charge 6
2025-12-18T05:45:00Z,20.30,Charge 6
2025-12-18T05:46:00Z,24.70,Charge 6
2025-12-18T05:47:00Z,5.00,Charge 6
2025-12-18T05:48:00Z,15.90,Charge 6
2025-12-18T05:49:00Z,23.90,Charge 6
2025-12-18T05:50:00Z,11.60,Charge 6
2025-12-18T06:03:00Z,4.30,Charge 6
2025-12-18T06:08:00Z,4.30,Charge 6
2025-12-18T06:09:00Z,5.00,Charge 6
2025-12-18T06:13:00Z,6.50,Charge 6
2025-12-18T06:19:00Z,12.30,Charge 6
2025-12-18T06:23:00Z,8.00,Charge 6
2025-12-18T06:28:00Z,5.80,Charge 6
2025-12-18T06:40:00Z,2.90,Charge 6
2025-12-18T06:43:00Z,12.30,Charge 6
2025-12-18T06:46:00Z,23.90,Charge 6
2025-12-18T06:47:00Z,11.60,Charge 6
2025-12-18T06:50:00Z,3.60,Charge 6
2025-12-18T06:55:00Z,4.30,Charge 6
2025-12-18T07:05:00Z,7.90,Charge 6
2025-12-18T07:10:00Z,13.00,Charge 6
2025-12-18T07:11:00Z,16.70,Charge 6
2025-12-18T07:12:00Z,6.50,Charge 6
2025-12-18T07:13:00Z,4.30,Charge 6
2025-12-18T07:28:00Z,38.50,Charge 6
2025-12-18T07:29:00Z,6.50,Charge 6
2025-12-18T07:30:00Z,50.10,Charge 6
2025-12-18T07:31:00Z,0.70,Charge 6
2025-12-18T07:32:00Z,14.50,Charge 6
2025-12-18T07:33:00Z,42.80,Charge 6
2025-12-18T07:34:00Z,34.80,Charge 6
2025-12-18T07:35:00Z,17.40,Charge 6
2025-12-18T07:36:00Z,43.50,Charge 6
2025-12-18T07:37:00Z,45.70,Charge 6
2025-12-18T07:38:00Z,14.50,Charge 6
2025-12-18T07:39:00Z,46.50,Charge 6
2025-12-18T07:40:00Z,47.20,Charge 6
2025-12-18T07:41:00Z,45.00,Charge 6
2025-12-18T07:42:00Z,31.20,Charge 6
2025-12-18T07:43:00Z,38.50,Charge 6
2025-12-18T07:44:00Z,11.60,Charge 6
2025-12-18T07:45:00Z,25.40,Charge 6
2025-12-18T07:46:00Z,7.90,Charge 6
2025-12-18T07:50:00Z,6.50,Charge 6
2025-12-18T07:51:00Z,39.20,Charge 6
2025-12-18T07:59:00Z,6.50,Charge 6
2025-12-18T08:00:00Z,27.60,Charge 6
2025-12-18T08:01:00Z,17.40,Charge 6
2025-12-18T08:03:00Z,9.40,Charge 6
2025-12-18T08:07:00Z,2.90,Charge 6
2025-12-18T08:08:00Z,10.10,Charge 6
2025-12-18T08:09:00Z,15.20,Charge 6
2025-12-18T08:11:00Z,29.70,Charge 6
2025-12-18T08:12:00Z,11.60,Charge 6
2025-12-18T08:13:00Z,2.90,Charge 6
2025-12-18T08:14:00Z,6.50,Charge 6
2025-12-18T08:18:00Z,7.20,Charge 6
2025-12-18T08:19:00Z,10.80,Charge 6
2025-12-18T08:27:00Z,6.50,Charge 6
2025-12-18T08:31:00Z,15.90,Charge 6
2025-12-18T08:32:00Z,5.00,Charge 6
2025-12-18T08:33:00Z,34.10,Charge 6
2025-12-18T08:34:00Z,15.20,Charge 6
