timestamp,lap time,stroke count,stroke type,data source
2026-02-21T06:43:15Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:45:38Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:46:18Z,00:00:44.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:47:41Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:48:44Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:51:22Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T06:52:07Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:05:36Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:25:41Z,00:00:41.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:28:14Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:31:03Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:32:51Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:33:51Z,00:00:17.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:34:41Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:35:08Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:36:23Z,00:00:10.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:37:12Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:38:08Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:39:51Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:42:10Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:42:36Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:55:24Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:56:08Z,00:00:43.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T07:59:24Z,00:00:52.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T08:02:06Z,00:00:41.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T08:07:07Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T08:09:05Z,00:00:30.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T08:18:17Z,00:00:27.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T16:28:58Z,00:00:28.000,15,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T16:29:34Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T16:29:48Z,00:00:19.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T16:30:12Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
2026-02-21T19:29:33Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Charge 6
