timestamp,heart rate zone,total minutes,data source
2026-01-08T05:14:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:17:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:18:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:22:00Z,CARDIO,2,Charge 6
2026-01-08T05:23:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:25:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:26:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:30:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:31:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:32:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:35:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:36:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:39:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:40:00Z,FAT_BURN,1,Charge 6
2026-01-08T05:42:00Z,FAT_BURN,1,Charge 6
2026-01-08T06:02:00Z,FAT_BURN,1,Charge 6
2026-01-08T06:05:00Z,FAT_BURN,1,Charge 6
2026-01-08T06:13:00Z,FAT_BURN,1,Charge 6
2026-01-08T06:35:00Z,FAT_BURN,1,Charge 6
2026-01-08T22:41:00Z,FAT_BURN,1,Charge 6
2026-01-08T22:42:00Z,FAT_BURN,1,Charge 6
2026-01-08T22:43:00Z,FAT_BURN,1,Charge 6
2026-01-08T22:44:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:09:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:10:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:11:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:19:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:20:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:21:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:26:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:27:00Z,CARDIO,2,Charge 6
2026-01-09T00:28:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:30:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:38:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:39:00Z,CARDIO,2,Charge 6
2026-01-09T00:40:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:41:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:42:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:45:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:46:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:47:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:50:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:51:00Z,FAT_BURN,1,Charge 6
2026-01-09T00:57:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:04:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:05:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:09:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:10:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:24:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:25:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:26:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:30:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:31:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:33:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:35:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:36:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:47:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:50:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:51:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:54:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:55:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:56:00Z,CARDIO,2,Charge 6
2026-01-09T01:57:00Z,FAT_BURN,1,Charge 6
2026-01-09T01:58:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:02:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:03:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:04:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:05:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:06:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:07:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:10:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:13:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:14:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:15:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:16:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:17:00Z,FAT_BURN,1,Charge 6
2026-01-09T02:18:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:05:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:06:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:07:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:10:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:11:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:12:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:15:00Z,CARDIO,2,Charge 6
2026-01-10T01:16:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:18:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:19:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:22:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:26:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:28:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:32:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:34:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:35:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:52:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:55:00Z,FAT_BURN,1,Charge 6
2026-01-10T01:56:00Z,FAT_BURN,1,Charge 6
2026-01-10T03:28:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:10:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:11:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:12:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:13:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:33:00Z,FAT_BURN,1,Charge 6
2026-01-10T18:34:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:03:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:04:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:05:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:06:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:07:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:08:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:34:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:35:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:36:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:37:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:38:00Z,FAT_BURN,1,Charge 6
2026-01-10T19:40:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:51:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:53:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:54:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:55:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:56:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:57:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:58:00Z,FAT_BURN,1,Charge 6
2026-01-11T01:59:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:23:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:24:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:25:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:26:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:27:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:29:00Z,FAT_BURN,1,Charge 6
2026-01-11T03:30:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:18:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:19:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:20:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:21:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:22:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:40:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:43:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:44:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:45:00Z,FAT_BURN,1,Charge 6
2026-01-11T04:47:00Z,FAT_BURN,1,Charge 6
2026-01-11T05:22:00Z,FAT_BURN,1,Charge 6
2026-01-11T05:23:00Z,FAT_BURN,1,Charge 6
2026-01-11T05:25:00Z,FAT_BURN,1,Charge 6
2026-01-11T06:37:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:30:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:31:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:32:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:33:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:34:00Z,FAT_BURN,1,Charge 6
2026-01-11T07:39:00Z,FAT_BURN,1,Charge 6
2026-01-11T08:36:00Z,FAT_BURN,1,Charge 6
2026-01-11T08:47:00Z,FAT_BURN,1,Charge 6
2026-01-11T08:48:00Z,FAT_BURN,1,Charge 6
2026-01-11T22:45:00Z,FAT_BURN,1,Charge 6
2026-01-11T23:46:00Z,FAT_BURN,1,Charge 6
2026-01-11T23:49:00Z,FAT_BURN,1,Charge 6
2026-01-11T23:57:00Z,FAT_BURN,1,Charge 6
2026-01-11T23:58:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:02:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:03:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:04:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:06:00Z,CARDIO,2,Charge 6
2026-01-12T00:07:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:08:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:09:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:10:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:11:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:12:00Z,CARDIO,2,Charge 6
2026-01-12T00:13:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:16:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:17:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:18:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:20:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:21:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:22:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:23:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:27:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:28:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:33:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:34:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:39:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:42:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:43:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:45:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:46:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:49:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:54:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:56:00Z,FAT_BURN,1,Charge 6
2026-01-12T00:57:00Z,FAT_BURN,1,Charge 6
2026-01-12T01:10:00Z,FAT_BURN,1,Charge 6
2026-01-12T01:11:00Z,FAT_BURN,1,Charge 6
2026-01-12T01:20:00Z,FAT_BURN,1,Charge 6
2026-01-12T01:21:00Z,FAT_BURN,1,Charge 6
2026-01-12T02:53:00Z,FAT_BURN,1,Charge 6
2026-01-12T02:54:00Z,FAT_BURN,1,Charge 6
2026-01-12T02:55:00Z,FAT_BURN,1,Charge 6
2026-01-12T02:56:00Z,FAT_BURN,1,Charge 6
2026-01-12T04:27:00Z,FAT_BURN,1,Charge 6
2026-01-12T04:28:00Z,FAT_BURN,1,Charge 6
2026-01-12T04:29:00Z,FAT_BURN,1,Charge 6
2026-01-12T04:30:00Z,FAT_BURN,1,Charge 6
2026-01-12T04:31:00Z,FAT_BURN,1,Charge 6
2026-01-12T15:57:00Z,FAT_BURN,1,Charge 6
2026-01-12T15:58:00Z,FAT_BURN,1,Charge 6
2026-01-12T18:54:00Z,FAT_BURN,1,Charge 6
2026-01-12T20:09:00Z,FAT_BURN,1,Charge 6
2026-01-12T20:10:00Z,FAT_BURN,1,Charge 6
2026-01-12T20:11:00Z,FAT_BURN,1,Charge 6
2026-01-12T20:12:00Z,FAT_BURN,1,Charge 6
2026-01-12T20:13:00Z,FAT_BURN,1,Charge 6
2026-01-12T23:55:00Z,FAT_BURN,1,Charge 6
2026-01-12T23:56:00Z,FAT_BURN,1,Charge 6
2026-01-12T23:57:00Z,FAT_BURN,1,Charge 6
2026-01-13T01:01:00Z,FAT_BURN,1,Charge 6
2026-01-13T01:02:00Z,CARDIO,2,Charge 6
2026-01-13T01:03:00Z,FAT_BURN,1,Charge 6
2026-01-13T04:03:00Z,FAT_BURN,1,Charge 6
2026-01-13T04:04:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:02:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:03:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:04:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:05:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:33:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:35:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:36:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:38:00Z,CARDIO,2,Charge 6
2026-01-13T05:39:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:42:00Z,CARDIO,2,Charge 6
2026-01-13T05:43:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:47:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:49:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:53:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:54:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:55:00Z,CARDIO,2,Charge 6
2026-01-13T05:56:00Z,FAT_BURN,1,Charge 6
2026-01-13T05:59:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:00:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:02:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:03:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:07:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:18:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:21:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:24:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:29:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:32:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:33:00Z,FAT_BURN,1,Charge 6
2026-01-13T06:38:00Z,FAT_BURN,1,Charge 6
2026-01-13T20:32:00Z,FAT_BURN,1,Charge 6
2026-01-13T20:33:00Z,FAT_BURN,1,Charge 6
2026-01-13T20:34:00Z,FAT_BURN,1,Charge 6
2026-01-14T01:54:00Z,FAT_BURN,1,Charge 6
2026-01-14T01:55:00Z,FAT_BURN,1,Charge 6
2026-01-14T16:07:00Z,FAT_BURN,1,Charge 6
2026-01-14T16:08:00Z,FAT_BURN,1,Charge 6
2026-01-14T17:17:00Z,FAT_BURN,1,Charge 6
2026-01-14T17:18:00Z,FAT_BURN,1,Charge 6
2026-01-14T18:56:00Z,FAT_BURN,1,Charge 6
2026-01-14T18:57:00Z,FAT_BURN,1,Charge 6
2026-01-14T18:59:00Z,FAT_BURN,1,Charge 6
2026-01-14T19:00:00Z,FAT_BURN,1,Charge 6
2026-01-14T21:11:00Z,FAT_BURN,1,Charge 6
2026-01-14T21:12:00Z,FAT_BURN,1,Charge 6
2026-01-14T21:13:00Z,FAT_BURN,1,Charge 6
2026-01-14T21:17:00Z,FAT_BURN,1,Charge 6
2026-01-14T23:00:00Z,FAT_BURN,1,Charge 6
2026-01-14T23:01:00Z,FAT_BURN,1,Charge 6
2026-01-15T04:00:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:26:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:27:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:28:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:29:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:30:00Z,FAT_BURN,1,Charge 6
2026-01-15T20:31:00Z,CARDIO,2,Charge 6
2026-01-16T04:54:00Z,FAT_BURN,1,Charge 6
2026-01-16T04:55:00Z,FAT_BURN,1,Charge 6
2026-01-16T05:21:00Z,FAT_BURN,1,Charge 6
2026-01-16T05:22:00Z,FAT_BURN,1,Charge 6
2026-01-16T05:25:00Z,FAT_BURN,1,Charge 6
2026-01-16T05:26:00Z,FAT_BURN,1,Charge 6
2026-01-16T05:27:00Z,FAT_BURN,1,Charge 6
2026-01-16T22:57:00Z,FAT_BURN,1,Charge 6
2026-01-16T22:58:00Z,FAT_BURN,1,Charge 6
2026-01-16T22:59:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:00:00Z,CARDIO,2,Charge 6
2026-01-16T23:01:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:02:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:03:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:04:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:05:00Z,CARDIO,2,Charge 6
2026-01-16T23:06:00Z,CARDIO,2,Charge 6
2026-01-16T23:07:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:08:00Z,FAT_BURN,1,Charge 6
2026-01-16T23:20:00Z,FAT_BURN,1,Charge 6
2026-01-17T00:02:00Z,FAT_BURN,1,Charge 6
2026-01-17T00:03:00Z,FAT_BURN,1,Charge 6
2026-01-17T00:04:00Z,FAT_BURN,1,Charge 6
2026-01-17T00:05:00Z,FAT_BURN,1,Charge 6
2026-01-17T00:06:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:10:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:11:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:12:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:13:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:14:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:15:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:27:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:28:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:29:00Z,CARDIO,2,Charge 6
2026-01-17T02:30:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:31:00Z,FAT_BURN,1,Charge 6
2026-01-17T02:32:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:18:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:19:00Z,CARDIO,2,Charge 6
2026-01-17T04:20:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:30:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:47:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:48:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:49:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:50:00Z,FAT_BURN,1,Charge 6
2026-01-17T04:51:00Z,FAT_BURN,1,Charge 6
2026-01-17T05:00:00Z,FAT_BURN,1,Charge 6
2026-01-17T05:01:00Z,FAT_BURN,1,Charge 6
2026-01-17T05:02:00Z,FAT_BURN,1,Charge 6
2026-01-17T05:03:00Z,FAT_BURN,1,Charge 6
2026-01-17T07:14:00Z,FAT_BURN,1,Charge 6
2026-01-17T07:20:00Z,FAT_BURN,1,Charge 6
2026-01-17T07:23:00Z,FAT_BURN,1,Charge 6
2026-01-17T07:24:00Z,FAT_BURN,1,Charge 6
2026-01-17T08:17:00Z,FAT_BURN,1,Charge 6
2026-01-17T08:18:00Z,CARDIO,2,Charge 6
2026-01-17T08:19:00Z,CARDIO,2,Charge 6
2026-01-17T08:20:00Z,FAT_BURN,1,Charge 6
2026-01-17T08:21:00Z,FAT_BURN,1,Charge 6
2026-01-17T08:22:00Z,FAT_BURN,1,Charge 6
2026-01-18T02:30:00Z,FAT_BURN,1,Charge 6
2026-01-18T06:20:00Z,FAT_BURN,1,Charge 6
2026-01-18T06:37:00Z,FAT_BURN,1,Charge 6
2026-01-18T06:38:00Z,FAT_BURN,1,Charge 6
2026-01-18T06:41:00Z,FAT_BURN,1,Charge 6
2026-01-18T08:13:00Z,CARDIO,2,Charge 6
2026-01-18T08:14:00Z,FAT_BURN,1,Charge 6
2026-01-18T08:26:00Z,FAT_BURN,1,Charge 6
2026-01-18T08:27:00Z,FAT_BURN,1,Charge 6
2026-01-18T08:28:00Z,FAT_BURN,1,Charge 6
2026-01-18T08:38:00Z,FAT_BURN,1,Charge 6
2026-01-18T23:09:00Z,FAT_BURN,1,Charge 6
2026-01-19T19:32:00Z,FAT_BURN,1,Charge 6
2026-01-19T19:33:00Z,FAT_BURN,1,Charge 6
2026-01-19T19:34:00Z,FAT_BURN,1,Charge 6
2026-01-19T19:35:00Z,FAT_BURN,1,Charge 6
2026-01-19T19:36:00Z,FAT_BURN,1,Charge 6
2026-01-19T20:22:00Z,FAT_BURN,1,Charge 6
2026-01-19T20:24:00Z,FAT_BURN,1,Charge 6
2026-01-19T20:25:00Z,FAT_BURN,1,Charge 6
2026-01-19T20:26:00Z,FAT_BURN,1,Charge 6
2026-01-20T02:02:00Z,FAT_BURN,1,Charge 6
2026-01-20T02:03:00Z,FAT_BURN,1,Charge 6
2026-01-20T02:04:00Z,FAT_BURN,1,Charge 6
2026-01-20T20:24:00Z,FAT_BURN,1,Charge 6
2026-01-20T20:25:00Z,CARDIO,2,Charge 6
2026-01-20T20:26:00Z,FAT_BURN,1,Charge 6
2026-01-20T20:27:00Z,CARDIO,2,Charge 6
2026-01-20T20:28:00Z,CARDIO,2,Charge 6
2026-01-20T20:29:00Z,CARDIO,2,Charge 6
2026-01-20T20:30:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:13:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:14:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:15:00Z,CARDIO,2,Charge 6
2026-01-20T22:17:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:18:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:19:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:20:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:21:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:50:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:51:00Z,CARDIO,2,Charge 6
2026-01-20T22:52:00Z,CARDIO,2,Charge 6
2026-01-20T22:53:00Z,CARDIO,2,Charge 6
2026-01-20T22:54:00Z,FAT_BURN,1,Charge 6
2026-01-20T22:55:00Z,FAT_BURN,1,Charge 6
2026-01-21T00:39:00Z,FAT_BURN,1,Charge 6
2026-01-21T00:40:00Z,FAT_BURN,1,Charge 6
2026-01-21T00:55:00Z,FAT_BURN,1,Charge 6
2026-01-21T02:55:00Z,FAT_BURN,1,Charge 6
2026-01-21T02:56:00Z,FAT_BURN,1,Charge 6
2026-01-21T02:57:00Z,FAT_BURN,1,Charge 6
2026-01-21T02:58:00Z,FAT_BURN,1,Charge 6
2026-01-21T02:59:00Z,FAT_BURN,1,Charge 6
2026-01-21T06:52:00Z,FAT_BURN,1,Charge 6
2026-01-21T16:02:00Z,FAT_BURN,1,Charge 6
2026-01-21T16:03:00Z,FAT_BURN,1,Charge 6
