timestamp,heart rate zone,total minutes,data source
2025-12-16T22:39:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:40:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:41:00Z,CARDIO,2,Charge 6
2025-12-16T22:42:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:45:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:49:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:50:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:52:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:56:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:57:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:58:00Z,FAT_BURN,1,Charge 6
2025-12-16T22:59:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:00:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:01:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:05:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:08:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:09:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:10:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:12:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:16:00Z,FAT_BURN,1,Charge 6
2025-12-16T23:17:00Z,FAT_BURN,1,Charge 6
2025-12-17T23:40:00Z,FAT_BURN,1,Charge 6
2025-12-17T23:43:00Z,FAT_BURN,1,Charge 6
2025-12-17T23:50:00Z,FAT_BURN,1,Charge 6
2025-12-17T23:51:00Z,FAT_BURN,1,Charge 6
2025-12-17T23:56:00Z,CARDIO,2,Charge 6
2025-12-17T23:57:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:00:00Z,CARDIO,2,Charge 6
2025-12-18T00:01:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:02:00Z,CARDIO,2,Charge 6
2025-12-18T00:03:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:05:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:09:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:14:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:15:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:16:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:19:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:23:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:24:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:25:00Z,CARDIO,2,Charge 6
2025-12-18T00:26:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:28:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:29:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:30:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:31:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:32:00Z,FAT_BURN,1,Charge 6
2025-12-18T00:56:00Z,FAT_BURN,1,Charge 6
2025-12-18T05:35:00Z,FAT_BURN,1,Charge 6
2025-12-18T10:33:00Z,FAT_BURN,1,Charge 6
2025-12-18T21:03:00Z,FAT_BURN,1,Charge 6
2025-12-18T21:13:00Z,FAT_BURN,1,Charge 6
2025-12-18T21:17:00Z,FAT_BURN,1,Charge 6
2025-12-21T02:47:00Z,FAT_BURN,1,Charge 6
2025-12-21T03:21:00Z,FAT_BURN,1,Charge 6
2025-12-21T03:22:00Z,FAT_BURN,1,Charge 6
2025-12-21T04:59:00Z,FAT_BURN,1,Charge 6
2025-12-21T05:03:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:10:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:11:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:12:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:15:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:40:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:47:00Z,FAT_BURN,1,Charge 6
2025-12-21T09:50:00Z,FAT_BURN,1,Charge 6
2025-12-23T21:10:00Z,FAT_BURN,1,Charge 6
2025-12-23T21:11:00Z,FAT_BURN,1,Charge 6
2025-12-23T21:15:00Z,FAT_BURN,1,Charge 6
2025-12-23T21:16:00Z,FAT_BURN,1,Charge 6
2025-12-23T21:17:00Z,FAT_BURN,1,Charge 6
2025-12-24T06:38:00Z,FAT_BURN,1,Charge 6
2025-12-26T07:52:00Z,FAT_BURN,1,Charge 6
2025-12-27T04:50:00Z,FAT_BURN,1,Charge 6
2025-12-27T04:51:00Z,CARDIO,2,Charge 6
2025-12-27T04:52:00Z,FAT_BURN,1,Charge 6
2025-12-28T03:58:00Z,FAT_BURN,1,Charge 6
2025-12-29T20:59:00Z,CARDIO,2,Charge 6
2025-12-29T21:00:00Z,CARDIO,2,Charge 6
2025-12-29T23:20:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:22:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:23:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:27:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:29:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:32:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:35:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:36:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:37:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:38:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:41:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:46:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:48:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:53:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:56:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:57:00Z,FAT_BURN,1,Charge 6
2025-12-29T23:58:00Z,FAT_BURN,1,Charge 6
2025-12-30T00:00:00Z,FAT_BURN,1,Charge 6
2025-12-30T00:01:00Z,FAT_BURN,1,Charge 6
2025-12-30T00:02:00Z,FAT_BURN,1,Charge 6
2025-12-30T00:03:00Z,FAT_BURN,1,Charge 6
2025-12-30T18:56:00Z,FAT_BURN,1,Charge 6
